Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
LMB90_RS00375,0.007440416739315887,0.011284123070324744,-0.006277064013869242,0.0036637832207720693,0.010915504855195329,0.01925245402087793,0.024228500639712717,-0.005352235685177421,0.0015716095555323411,0.004900329580490215,-0.01075642744645069,-0.0076074900827284376,-0.007935795260479168,0.00806700698348508,-0.01097712884782215,-0.021657170766997125,-0.009186613479961149,0.0003774596896797772,-0.002106814964724611,0.0013443894792081574,0.012229041982875617,0.028778125555528538,-0.013782347101790833,-0.000741362904817866,0.0031696019099022076,0.02116190565659662,-0.01069858289527124,-0.019558118581858637,-0.010702633782767975,-0.00984745743181691,-0.00034172884052835576,0.0038880271815713635,0.006314669723959224,-0.013725366857994378,-0.02753695695731781
LMB90_RS00380,0.005177876636625404,0.0018914911396022591,0.002351563148384085,0.0017604921335931376,0.015479480938337058,0.013447577417587035,0.029319101407549966,-0.003941283915695287,0.0031368303128652387,0.0034259666926066807,-0.014878469986471627,-0.022902229504989564,-0.0004238221578344776,0.0022443579589957476,-0.014259595996738787,-0.019444058789723533,0.0008343007696581463,-0.0033198857695397508,-0.0011275674352869338,-0.0029790936738331893,0.004733065096212614,0.0254778945395156,-0.0069813353886449235,0.0002991348083462801,0.005831899048776994,0.015413979104382676,-0.0004432289486328828,-0.021325115376734607,-0.008512396673798989,-0.014808159181672081,0.0014341374910968143,0.00679875293421861,-0.003496270715030759,-0.010065653385865866,-0.005689986830938129
LMB90_RS00385,0.004257346859809022,-0.026079097616143576,-0.0014911468555908638,-0.021876647523046043,0.012323801734558125,0.008837198055397297,0.027873503430454596,0.001636000684870765,0.004655959285568763,0.006080326499691427,-0.017867009388066762,-0.018122859691761563,0.0025061941488769674,-0.016159264261580184,0.0025278619072505075,-0.011907030101662705,-0.03213868974405429,0.0028377956465197663,-0.0013084666071264451,-0.0014015570474232692,0.011743216686937417,0.03795517187397019,0.0006268648992121167,0.004809942407085903,0.008866394329714445,0.02590524294315395,0.006561454057723044,-0.017111293753545087,0.014354119851582182,-0.0038126324069819553,0.021207612366234335,0.007734870356746443,-0.007806457548675002,-0.006320027817578625,-0.025500832708966678
LMB90_RS00390,0.02828831871672605,-0.015007378244599868,-0.0016910055889041364,0.0035023642475001974,0.026944894790936074,-0.0018339145732084114,0.009737079832982453,-0.02227156115158452,0.0005930522701362136,0.0011080556206950693,-0.01079953233824552,-0.013071724152577837,-0.011526515404204372,-0.0032868221825741745,0.0014069260142255415,-0.010788688362227516,0.01870953237553069,-0.020694232554389166,-0.006989647026333533,0.014643464360015741,0.017899574480118856,0.014150001696394954,-0.004131674501445699,-0.0329529361461449,-0.004181950349262374,0.012225876978443479,0.01722395223353093,-0.0001576773950919758,0.02132093616239582,-0.0031342839746107826,0.0028164236400259742,-0.0015768092927702622,-0.01206889738169108,-0.015714016759974907,-0.006094550395993432
LMB90_RS00395,-0.00017480700713022517,0.0018829728598254714,0.009065236916141087,0.011224291920215011,0.01364278948773926,0.0004090944589786443,-0.005228074354935624,-0.0034563664037183923,0.009557990325024964,-0.0010177713512085126,-0.001815848451759503,-0.002917239805870303,-0.01726955159441168,-0.0015239356454005086,-0.007806978944974603,0.009108868140955675,-0.008171399078956658,-0.03191354741934945,-0.0013384448427619618,-0.003994741202248649,0.0013097290149422381,0.053168867546272994,-0.004707097778794115,-0.0013695649049474533,0.007185846775495391,-0.007169284391113482,-0.010121951683199702,0.00242980881479656,0.0036700236747621603,0.00011268114104420225,-0.006770599614787797,-0.015853096664042405,-0.0018457694488794515,-0.0019889828692153375,-0.006151647611840316
LMB90_RS00400,-0.003856453662777348,0.0025606910104442994,0.003953127366755035,0.019421088887557916,0.015204566864488855,-0.0020606876693375917,0.00679231849529593,-0.013751868259332063,0.007528591764324948,0.0022399707834334453,0.006140143506520476,0.0037641706755342725,-0.022145972395095227,0.0006462934707095081,0.002432264933937263,-0.010487986581011204,0.004257696418249608,-0.03146299213036562,-0.017889324632966136,-0.0033425988492148755,0.0036633237690198417,0.05599316543358809,0.011992036702454845,-0.0006333451732372738,0.006624113988927712,-0.00044801953622283303,-0.009090423909421346,-0.006324833458990356,0.009753615826276141,-0.009368719051677594,0.0014370506974020253,-0.008076997278370766,-0.009476379521784884,0.004717693326635456,-0.005115786401418559
LMB90_RS00405,-0.002845555779156078,0.028688317628540374,-0.0013538971836151784,-0.006546102338943249,0.02457498009476401,0.002697957310746275,0.003267788617403231,-0.01724553960741474,0.00737111200701657,0.006099316947125874,-0.009048333144517848,-0.014035653218267077,-0.00939460287109377,0.0061933185609325024,0.007432636655200448,-0.012481186564715146,-0.005717503453116679,-0.04738021916142865,-0.008980284117516588,-0.008037535341026527,-0.011611350118351025,0.02737593786772595,0.0026362712937127992,-0.0024679176744576,-0.001629645337791402,-0.002840227236551303,0.000737719692788704,-0.023479425264552056,0.03349169756118916,-0.005011840338480212,0.010371703589066002,0.0038844631531436244,-0.005322662465650634,-0.02038256911329108,-0.0051095729212865485
LMB90_RS00410,-0.010776335183456505,-0.0027943975645816194,0.0024355973236330026,0.004336800158133417,0.021412335490712336,-0.007764225202417899,-0.0010720108288552314,-0.018256015564198768,0.00828232861766347,0.004598021007019315,-0.0019374906834510538,-0.013007486498436078,0.0013157487251288789,-0.004864258416181242,-0.0172307343998134,-0.00804492734097691,-0.01110702186780523,-0.023848628985160616,-7.397643554363517e-05,-0.0003096596095637051,-0.01698804874640035,0.009074497976011927,-0.00042987249219441677,-0.010988032011178825,-0.009300241272657786,0.0105223015436119,-0.006286431445720763,-0.02495230331947823,0.010554337925383487,-0.0033303356429418853,0.017566536369584253,-0.007556572480503292,-0.011230282498769334,-0.0064564163730538695,-0.012303153357959251
LMB90_RS00440,-0.02963516066262344,-0.03369607222715442,0.06767265103870654,0.02366476597901263,-0.02665664459321827,0.047369548506242226,-0.0041735144712168595,-0.05448540485170075,-0.013882567615028261,-0.002242878191729081,0.060312705526359284,0.005183297905292464,-0.021356598956255437,0.01414850293514902,0.024773590347698066,-0.02393389913355586,0.00019611845511034127,-0.05146445153026984,-0.007034703322115741,0.056954755714076814,-0.005102276578071443,0.007619664230246193,-0.02455672234687623,-0.011238778909115099,-0.026454831907532637,0.024260401671772527,-0.09464611285272916,-0.004370568452406098,-0.0033061292242341296,0.05080701135693085,-0.021856175883547234,-0.011679421676764754,-0.038724230560665415,0.0034224998145585975,-0.06674819525842367
LMB90_RS00445,0.10047849604496255,-0.0004098945796911441,0.010211008124495794,-0.023938805994211554,-0.017503475409462198,-0.00841359026667219,-0.04462608961285469,-0.015489226369888023,-0.006424602467095702,-0.008048096609955395,0.0032288710895705714,-0.00484257412622704,-0.016202057502666657,-0.0020622428351670164,0.010917656221487002,-0.0057046885457501285,0.009081919403032717,0.017249526823129715,0.03210641751419766,-0.0013805173742545162,0.0011840822595060789,0.02191013117274874,-0.029878756038464557,0.0027924368149869505,8.179072662271508e-06,-0.025526142572929775,-0.010695082718429899,0.01747038785095485,0.017148448722381963,-0.012982476059162673,-0.013706110437028773,-0.007855421571620757,-0.01814430192919062,0.0065844846179477085,-0.006885871228378286
LMB90_RS00450,-0.007341708256186902,-0.010694416778669955,-0.007828039647925358,0.0031295609407784144,0.007477379912018645,0.003833199768441564,-0.0015295047544010734,-0.0029830249880262337,-0.009493856280350653,-0.009042222296292599,0.01207030936005433,-0.005239184877586455,-0.01202034213904859,0.03712132117121222,-0.0031764012654425843,-3.5473243119839565e-05,-0.00024232280680770352,-0.02677791872134269,0.0019065475283552727,-0.008210654044202166,0.01045872165817813,0.07822229962108611,-0.007512840314695596,-0.008511459446099497,-0.001723803688488121,0.008852393859732216,-0.02602737154427822,0.015193196909811815,-0.014844565739323122,-0.01681199531623885,0.01647052535062454,-0.0036399687440943104,-0.003439028210093292,0.007275010818600295,0.0005291801842336422
LMB90_RS00455,-0.002051095915752079,-0.012074257660145131,-0.061991605944088646,0.018782671651917243,-0.02038187154550939,-0.03002901663582927,0.0021627579447043065,0.000903847552984518,0.006579009071238016,-0.002113165465083869,-0.014826935303345333,-0.020013492836384778,0.00731753213304519,-0.005075031782835434,0.042148320378086045,0.007020827231406461,0.002689414648788932,-0.023874958351944524,0.004693356441609497,0.05471806394480608,0.01193928615650818,-0.019283979934114754,0.0019599844193341626,0.012200173150227936,-0.006339728834687887,0.0035929404130028934,-0.02293890978119554,-0.0372445587890516,0.05951122969004107,0.01606062153578476,-0.07654660590581666,0.05009399450780748,0.021490961306163767,0.0218359611709096,0.05358966424312266
LMB90_RS00460,-0.013248673464390553,-0.017102983588278945,-0.0004891171695084574,-0.004749549428464526,-0.009933581203132306,-0.002227705884178236,-0.0007198213444078271,-0.009801235805475497,-0.0016450280709964483,0.008654901655524043,0.008617078082486546,-0.00037313514764969577,-0.012152307041788019,-0.006621453499758596,0.0005514321818458192,0.0032326163990861693,0.00896846946665523,-0.0006611516828284607,-0.0013624253266348212,0.006461141658358543,0.12366109081926334,-0.00635638729413351,0.0017954518326749266,0.01788685045991235,0.0001803616126920318,-0.006898149722205301,0.0035220321638103325,0.01597195832750021,0.014447681693376917,-0.003344131938922738,-0.02613359020347682,-0.00613051922411862,-0.00284712845771633,0.0007767351555985415,0.004213557200689901
LMB90_RS00465,0.005010175293936798,0.007181900411444955,0.02716250034122841,-0.03795544270473742,-0.007987985608412275,-0.022744612610612,-0.027625520741256192,0.01968836299324326,-0.016062427717466063,-0.0166903108866539,-0.0122672894937657,-0.0330499466555041,0.016357032530565897,0.004055674600004806,0.01146571011799328,0.030774332181018695,0.022142774722343064,-0.0031941789842212884,-0.0019354558556364532,-0.027887529184964864,0.0330155149832372,0.024413435976523942,-0.0027287973612943922,-0.006861295758661543,0.006438582657087902,-0.005654622321420021,0.04164148410478312,-0.03739224651875916,0.021553784628540875,-0.030900985206431166,-0.01734223490818118,0.0014380403942339175,0.003974602060458095,0.009691198175602132,0.011298719473021909
LMB90_RS00470,0.12735420712350104,0.000932284620597652,-0.00558075387829575,-0.012986193901865789,0.015482193872947183,0.02127500265791124,-0.0034360260062496263,-0.0018904272585783333,0.007766626637378501,-0.01375059099646112,-0.02284080899382137,-0.010735179244179825,-0.004429644204027587,0.014002023522929237,-0.012508949957404812,0.012577183817514966,0.021706296769708314,0.0209040219183366,-0.008868881887200213,-0.014276737831253265,0.00271819501153863,0.004559452125911872,-0.006884276646278126,0.011781717794106498,0.030323651359995974,-0.02096537910705243,-0.011136319660020457,-0.021301670636043123,0.0035135321895674,-0.023149436192712897,0.013184393843165972,0.045546077497318926,0.011053339983830589,-0.028053126214701192,0.050314179852064295
LMB90_RS00475,-0.02516561732515202,-0.0077994036673900025,0.010959400536439711,0.01632311948411169,-0.04884600003224941,-0.008546981067730285,0.025177464291097212,0.011966437400589345,-0.03157479489288019,0.018381825649229463,-0.007198912109889318,0.040951815259334126,0.0320562405865271,0.02369409885017873,0.056818974950815365,-0.005563686380154555,0.011362188567197005,0.026603708500778447,0.039644760422868915,-0.004185595594562828,-0.0022957238780745787,0.009244314195578085,-0.02389261872834695,0.013218549341778846,-0.010899303979046222,-0.003427789206779777,0.010024188342983045,0.006302832486124939,0.01114846316831386,-0.011076180772360415,0.015292013688072256,-0.002772200124125996,-0.038373529583404044,-0.050535004012659514,-0.0012614088053028553
LMB90_RS00480,-0.0056262413369812525,0.004259724164310771,0.003622041050491136,0.020962246540653193,-0.03812421529361084,0.020111314931915432,-0.02063943284387561,-0.014018879046740486,-0.005750398002419349,-0.006987198854827118,-0.014074792967374046,-5.7890438942418325e-05,0.004396164842791603,0.008890270899429047,-0.032592067697254784,0.0074912054638816795,-0.03223502352218275,0.01431688840135341,-0.007148311987499583,-0.011798700729271463,0.01047604351975432,-0.029239757686502065,-0.016385486348708636,-0.03427604144101447,-0.004967172997522851,-0.009773858026811306,-0.032617962622652104,0.022576923816309574,-0.003142265973333597,-0.004958766119253646,-0.09741372270315946,0.027119102657892837,0.012033888879066609,0.008547326561003087,0.05793097404873147
LMB90_RS00485,-0.03071598270760889,0.03153509067455372,0.08020282898550464,-0.0015320132469054343,-0.024771698594831512,0.010786439023211926,-0.026185481083623445,0.014416397706239719,0.016345537787380092,-0.028447309025357036,-0.010225081354663674,-0.022710903643315086,-0.004992614301499249,0.037360130734173866,-0.011158602283344922,-0.0008287832119560307,0.007667266598038534,-0.008871208172421744,0.023136811760004223,0.0038972736420561593,0.0407106722727354,-0.05925731955524339,0.014366928257099234,-0.008690237610935068,0.02057255416636659,-0.04742347873935592,-0.023515976279843826,-0.001981548016600592,-0.02905028592020489,-0.0010130928196097867,0.015275674538468923,-0.03143368134817925,-0.0073495366008856896,0.012966387032073328,0.011192771662785268
LMB90_RS00490,-0.0037566596017733463,-0.011841142727600612,-0.027597574678560537,0.008507349651161698,0.008664081665781627,0.004543540885993525,0.005966421808539572,0.010648459288076366,0.006665496836017471,-0.003864921043524669,-0.007040107810177307,0.004630035182747728,0.01948002847582588,0.012468090808255288,0.009611766446858681,-0.0027051299585234933,0.005885496707541391,0.02511698921874568,0.008267747129143114,0.012925658012699652,0.00857264508179346,0.060860545386438626,0.015643494371919354,0.021398610512284692,0.009569786013060516,0.02071405102638502,0.012479388523438082,0.013147810333231738,-0.015371368247735918,-0.018613115967945716,-0.0028591668516234283,-0.026023117401368697,-0.005128516221855285,-0.02412920966770604,-0.009382168254283191
LMB90_RS00515,-0.011703978548094976,0.03022625278222533,-0.012422023155293643,-0.0029145298469991365,-0.0107421452608519,-0.04885148430362433,-0.017599733389971818,-0.013178446006975921,1.5776298117677282e-05,0.00012167742725404834,-0.003003115107255124,0.0013034869407924992,0.012671114389525775,-0.002817394810902473,-0.017091414033343622,0.03131476537567615,0.007964183947868393,-0.003806599377194324,0.004158948290190333,0.018705217753511187,-0.016426837323984755,-0.024571545592179136,0.003619748964913885,-0.009182193699907954,0.008164655268942668,-0.0022936759862985097,-0.04750082434404794,0.02102486771390642,-0.008721949756295755,0.0009559182863922872,-0.020603097307721908,-0.0020917404993539748,-0.011532782510373728,-0.01586782889760491,0.028454747308006855
LMB90_RS00520,-0.018763044578252425,0.027402363766876502,0.003921666543292003,-0.010471135534315749,0.0003084309091411651,-0.027591940650551185,-0.023010456597821374,-0.006137286430166965,-0.007880556658780595,-0.005767277616018228,0.003191313291619226,-0.0020050704520863196,0.003554421508893996,0.00493940070107184,0.01221397456296473,0.004827169735942095,0.0049033342522774295,-0.02066856384525505,0.0022805609909558535,0.01876540170744424,-0.019724694109138588,-0.026335636145344093,0.01930693226661053,-0.0026378157423199585,0.010276717716187314,0.009602555799071278,-0.07442069283637343,0.0009531413507555181,0.0109950232818397,-0.006293414663363128,0.0240687278382677,0.021022393349434093,-0.012273519769234551,-0.014407958034368052,-0.02002839915152969
LMB90_RS00525,-0.014076663695155995,0.03945592116057197,-0.0085898538279673,-0.007820776585327397,-0.016400825382194645,-0.006897767513969496,-0.013449338471724756,-0.014312508748284124,-0.010806766782280713,0.0008275931083492981,0.0014287487826249584,-0.013593853566040443,0.007221121961909824,-0.011740911692139613,0.0056824964493689635,0.012389963458818414,-0.013569041200497766,-0.0025419700684619156,0.014180929283153995,0.019818111717925333,-0.03553018140286348,-0.03178065293444268,-6.0422823790965725e-05,-0.013602077994155108,0.012309370282245437,0.01219320163821503,-0.04660866387758789,-0.0036035433154001815,0.010708013825906353,-0.014417924269400452,-0.009212070133255201,0.0004455111437531018,-0.008045927790268869,0.0001791114953995341,0.018504273437386483
LMB90_RS00530,-0.00025572095239959297,-0.027313349471923997,-0.005099159457129516,-0.03410843195093171,0.003350217852933147,0.00803559970321406,-0.0050028241659486414,0.004610521130479923,0.007491388117545666,-0.011423856220934479,-0.010081507141753179,-0.04065593905451472,0.028209032092451288,0.024393076192906746,0.018258811618374435,0.039496808435211125,-0.007180560543607148,0.005947184859644151,0.048141230834240746,-0.030138480740992145,0.0688768951345854,0.003422894197540773,-0.004834791578982518,0.025071987020475514,0.01775606971287318,-0.00026025448901869817,-0.00100210971069391,-0.003295280987879141,-0.020094478874817696,-0.012944931180512832,-0.04542780567284264,-0.021736829275573074,0.028140625294332727,0.053389840772443124,-0.02854838571959457
